#chrom	m_start	m_stop	pos_id	domain	m_dir	chrom	f_type.x	domain	MEP-1.x	MEP-2.x	LSP-1.x	LSP-2.x	MEP-1.y	MEP-2.y	LSP-1.y	LSP-2.y	MEP_wt_mean	LSP_wt_mean	methyl_status	dna	feature	m_start	m_stop	site_start	site_stop	f_type.y	f_dir	f_start	f_stop	locus_tag	id2	locus_tag1	id21
ST4-74.fa	4243565	4243566	ST4-74.fa_4243565_+	Origin	+	ST4-74.fa	CDS	Origin	0	3.57	7.27	18.18	12	28	55	11	2.499	9.08833333333333	UM	chromosome	intragenic	4243565	4243566	4243561	4243567	CDS	-	4243537	4244401	SL1344_3959	STM4013	SL1344_3959	STM4013
ST4-74.fa	4244062	4244063	ST4-74.fa_4244062_-	Origin	-	ST4-74.fa	CDS	Origin	12.5	9.09	5.56	11.11	8	22	54	9	9.99933333333333	6.35285714285714	UM	chromosome	intragenic	4244062	4244063	4244061	4244067	CDS	-	4243537	4244401	SL1344_3959	STM4013	SL1344_3959	STM4013
ST4-74.fa	4244065	4244066	ST4-74.fa_4244065_+	Origin	+	ST4-74.fa	CDS	Origin	8.33	3.57	8.82	0	12	28	68	12	4.998	7.497	UM	chromosome	intragenic	4244065	4244066	4244061	4244067	CDS	-	4243537	4244401	SL1344_3959	STM4013	SL1344_3959	STM4013
ST4-74.fa	424597	424598	ST4-74.fa_424597_-	NSR	-	ST4-74.fa	intergenic	NSR	0	14.29	12.86	0	3	14	70	16	11.7682352941176	10.4674418604651	UM	chromosome	intergenic	424597	424598	424596	424602	intergenic	-+	424138	424650	SL1344_0367	hemB	SL1344_0368	yaiU
ST4-74.fa	424600	424601	ST4-74.fa_424600_+	NSR	+	ST4-74.fa	intergenic	NSR	0	0	4.11	0	8	13	73	13	0	3.48872093023256	UM	chromosome	intergenic	424600	424601	424596	424602	intergenic	-+	424138	424650	SL1344_0367	hemB	SL1344_0368	yaiU
ST4-74.fa	4250863	4250864	ST4-74.fa_4250863_-	Origin	-	ST4-74.fa	CDS	Origin	100	92.31	74.51	77.78	12	13	51	9	96.0012	75.0005	Constitutive	chromosome	intragenic	4250863	4250864	4250862	4250868	CDS	-	4250103	4252140	SL1344_3965	yihQ	SL1344_3965	yihQ
ST4-74.fa	4250866	4250867	ST4-74.fa_4250866_+	Origin	+	ST4-74.fa	CDS	Origin	76.92	94.74	81.25	81.82	13	19	80	11	87.500625	81.3189010989011	Constitutive	chromosome	intragenic	4250866	4250867	4250862	4250868	CDS	-	4250103	4252140	SL1344_3965	yihQ	SL1344_3965	yihQ
ST4-74.fa	4252261	4252262	ST4-74.fa_4252261_-	Origin	-	ST4-74.fa	CDS	Origin	28.57	38.89	22.41	25	14	18	58	12	34.375	22.854	UM	chromosome	intragenic	4252261	4252262	4252260	4252266	CDS	-	4252183	4253035	SL1344_3966	yihR	SL1344_3966	yihR
ST4-74.fa	4252264	4252265	ST4-74.fa_4252264_+	Origin	+	ST4-74.fa	CDS	Origin	9.09	36.84	29.41	37.5	11	19	68	8	26.665	30.2615789473684	UM	chromosome	intragenic	4252264	4252265	4252260	4252266	CDS	-	4252183	4253035	SL1344_3966	yihR	SL1344_3966	yihR
ST4-74.fa	4258464	4258465	ST4-74.fa_4258464_-	Origin	-	ST4-74.fa	CDS	Origin	76.92	83.33	75.86	80	13	18	58	10	80.641935483871	76.4688235294118	Constitutive	chromosome	intragenic	4258464	4258465	4258463	4258469	CDS	+	4258187	4258787	SL1344_3972	yihX	SL1344_3972	yihX
ST4-74.fa	4258467	4258468	ST4-74.fa_4258467_+	Origin	+	ST4-74.fa	CDS	Origin	100	77.27	75.44	72.73	9	22	57	11	83.8690322580645	75.0016176470588	Constitutive	chromosome	intragenic	4258467	4258468	4258463	4258469	CDS	+	4258187	4258787	SL1344_3972	yihX	SL1344_3972	yihX
ST4-74.fa	4265151	4265152	ST4-74.fa_4265151_-	Origin	-	ST4-74.fa	CDS	Origin	50	46.15	45.61	60	12	13	57	5	47.998	46.7704838709677	Constitutive	chromosome	intragenic	4265151	4265152	4265150	4265156	CDS	-	4264649	4265285	SL1344_3982	fdoI	SL1344_3982	fdoI
ST4-74.fa	4265154	4265155	ST4-74.fa_4265154_+	Origin	+	ST4-74.fa	CDS	Origin	12.5	18.18	48	42.86	8	22	75	7	16.6653333333333	47.5612195121951	LSP-specific	chromosome	intragenic	4265154	4265155	4265150	4265156	CDS	-	4264649	4265285	SL1344_3982	fdoI	SL1344_3982	fdoI
ST4-74.fa	4271671	4271672	ST4-74.fa_4271671_-	Origin	-	ST4-74.fa	intergenic	Origin	0	13.33	27.12	15.38	10	15	59	13	7.998	25.0002777777778	UM	chromosome	intergenic	4271671	4271672	4271670	4271676	intergenic	-+	4271523	4271801	SL1344_3987	STM4039	SL1344_3988	yiiG
ST4-74.fa	4271674	4271675	ST4-74.fa_4271674_+	Origin	+	ST4-74.fa	intergenic	Origin	8.33	20	15.38	0	12	20	65	7	15.62375	13.8847222222222	UM	chromosome	intergenic	4271674	4271675	4271670	4271676	intergenic	-+	4271523	4271801	SL1344_3987	STM4039	SL1344_3988	yiiG
ST4-74.fa	427667	427668	ST4-74.fa_427667_-	NSR	-	ST4-74.fa	intergenic	NSR	0	0	13.51	7.14	6	16	74	14	0	12.4965909090909	UM	chromosome	intergenic	427667	427668	427666	427672	intergenic	++	427587	427672	SL1344_0368	yaiU	SL1344_0369	yaiV
ST4-74.fa	427670	427671	ST4-74.fa_427670_+	NSR	+	ST4-74.fa	intergenic	NSR	28.57	9.52	19.7	16.67	7	21	66	12	14.2825	19.2338461538462	UM	chromosome	intergenic	427670	427671	427666	427672	intergenic	++	427587	427672	SL1344_0368	yaiU	SL1344_0369	yaiV
ST4-74.fa	4276926	4276927	ST4-74.fa_4276926_-	Origin	-	ST4-74.fa	CDS	Origin	11.11	10	22.22	15.38	9	20	45	13	10.3444827586207	20.6868965517241	UM	chromosome	intragenic	4276926	4276927	4276925	4276931	CDS	-	4276520	4277348	SL1344_3994	rhaD	SL1344_3994	rhaD
ST4-74.fa	4276929	4276930	ST4-74.fa_4276929_+	Origin	+	ST4-74.fa	CDS	Origin	20	18.18	33.33	20	15	22	48	5	18.9178378378378	32.0724528301887	UM	chromosome	intragenic	4276929	4276930	4276925	4276931	CDS	-	4276520	4277348	SL1344_3994	rhaD	SL1344_3994	rhaD
ST4-74.fa	4278968	4278969	ST4-74.fa_4278968_-	Origin	-	ST4-74.fa	CDS	Origin	50	56.52	55.26	42.86	10	23	38	14	54.5442424242424	51.9215384615385	Constitutive	chromosome	intragenic	4278968	4278969	4278967	4278973	CDS	-	4278746	4280216	SL1344_3996	rhaB	SL1344_3996	rhaB
ST4-74.fa	4278971	4278972	ST4-74.fa_4278971_+	Origin	+	ST4-74.fa	CDS	Origin	91.67	69.23	61.54	42.86	12	26	52	7	76.3163157894737	59.3237288135593	Constitutive	chromosome	intragenic	4278971	4278972	4278967	4278973	CDS	-	4278746	4280216	SL1344_3996	rhaB	SL1344_3996	rhaB
ST4-74.fa	4282776	4282777	ST4-74.fa_4282776_-	Origin	-	ST4-74.fa	CDS	Origin	53.85	41.67	46.51	55.56	13	12	43	9	48.0036	48.0763461538462	Constitutive	chromosome	intragenic	4282776	4282777	4282775	4282781	CDS	-	4282337	4283372	SL1344_3999	rhaT	SL1344_3999	rhaT
ST4-74.fa	4282779	4282780	ST4-74.fa_4282779_+	Origin	+	ST4-74.fa	CDS	Origin	58.33	55.56	71.15	16.67	12	27	52	6	56.4123076923077	65.5141379310345	Constitutive	chromosome	intragenic	4282779	4282780	4282775	4282781	CDS	-	4282337	4283372	SL1344_3999	rhaT	SL1344_3999	rhaT
ST4-74.fa	4288668	4288669	ST4-74.fa_4288668_-	Origin	-	ST4-74.fa	CDS	Origin	14.29	30.77	41.94	40	14	13	62	15	22.2248148148148	41.5620779220779	LSP-specific	chromosome	intragenic	4288668	4288669	4288667	4288673	CDS	+	4288667	4289357	SL1344_4005	yiiM	SL1344_4005	yiiM
ST4-74.fa	4288671	4288672	ST4-74.fa_4288671_+	Origin	+	ST4-74.fa	CDS	Origin	33.33	40	42.31	27.27	12	25	52	11	37.8367567567568	39.6839682539682	Constitutive	chromosome	intragenic	4288671	4288672	4288667	4288673	CDS	+	4288667	4289357	SL1344_4005	yiiM	SL1344_4005	yiiM
ST4-74.fa	4291284	4291285	ST4-74.fa_4291284_-	Origin	-	ST4-74.fa	CDS	Origin	100	92.86	80.33	75	13	14	61	12	96.2977777777778	79.4538356164384	Constitutive	chromosome	intragenic	4291284	4291285	4291283	4291289	CDS	-	4291184	4291883	SL1344_4008	cpxR	SL1344_4008	cpxR
ST4-74.fa	4291287	4291288	ST4-74.fa_4291287_+	Origin	+	ST4-74.fa	CDS	Origin	55.56	78.95	81.82	77.78	9	19	55	9	71.4317857142857	81.251875	Constitutive	chromosome	intragenic	4291287	4291288	4291283	4291289	CDS	-	4291184	4291883	SL1344_4008	cpxR	SL1344_4008	cpxR
ST4-74.fa	4292274	4292275	ST4-74.fa_4292274_-	Origin	-	ST4-74.fa	CDS	Origin	21.43	5.26	13.43	0	14	19	67	11	12.12	11.5360256410256	UM	chromosome	intragenic	4292274	4292275	4292273	4292279	CDS	+	4292033	4292534	SL1344_4009	cpxP	SL1344_4009	cpxP
ST4-74.fa	4292277	4292278	ST4-74.fa_4292277_+	Origin	+	ST4-74.fa	CDS	Origin	0	10	3.45	9.09	12	20	58	11	6.25	4.34913043478261	UM	chromosome	intragenic	4292277	4292278	4292273	4292279	CDS	+	4292033	4292534	SL1344_4009	cpxP	SL1344_4009	cpxP
ST4-74.fa	4296113	4296114	ST4-74.fa_4296113_-	Origin	-	ST4-74.fa	CDS	Origin	8.33	16.67	20.34	23.08	12	24	59	13	13.89	20.8347222222222	UM	chromosome	intragenic	4296113	4296114	4296112	4296118	CDS	+	4296024	4296780	SL1344_4013	cdh-a	SL1344_4013	cdh-a
ST4-74.fa	4296116	4296117	ST4-74.fa_4296116_+	Origin	+	ST4-74.fa	CDS	Origin	14.29	19.05	26.56	16.67	14	21	64	6	17.146	25.7122857142857	UM	chromosome	intragenic	4296116	4296117	4296112	4296118	CDS	+	4296024	4296780	SL1344_4013	cdh-a	SL1344_4013	cdh-a
ST4-74.fa	4308058	4308059	ST4-74.fa_4308058_-	Origin	-	ST4-74.fa	CDS	Origin	41.67	32	52	50	12	25	50	12	35.1362162162162	51.6129032258064	Constitutive	chromosome	intragenic	4308058	4308059	4308057	4308063	CDS	+	4307508	4308510	SL1344_4025	ydeZ	SL1344_4025	ydeZ
ST4-74.fa	4308061	4308062	ST4-74.fa_4308061_+	Origin	+	ST4-74.fa	CDS	Origin	28.57	62.5	41.54	66.67	14	16	65	12	46.666	45.4563636363636	Constitutive	chromosome	intragenic	4308061	4308062	4308057	4308063	CDS	+	4307508	4308510	SL1344_4025	ydeZ	SL1344_4025	ydeZ
ST4-74.fa	4320574	4320575	ST4-74.fa_4320574_-	Origin	-	ST4-74.fa	intergenic	Origin	23.53	0	16.67	10	17	19	66	10	11.1113888888889	15.7923684210526	UM	chromosome	intergenic	4320574	4320575	4320573	4320579	intergenic	--	4320522	4320588	SL1344_4039	menA	SL1344_4040	hslU
ST4-74.fa	4320577	4320578	ST4-74.fa_4320577_+	Origin	+	ST4-74.fa	intergenic	Origin	9.09	0	12.07	8.33	11	19	58	12	3.333	11.4288571428571	UM	chromosome	intergenic	4320577	4320578	4320573	4320579	intergenic	--	4320522	4320588	SL1344_4039	menA	SL1344_4040	hslU
ST4-74.fa	4322257	4322258	ST4-74.fa_4322257_-	Origin	-	ST4-74.fa	CDS	Origin	27.78	11.76	7.84	8.33	18	17	51	12	19.9988571428571	7.93333333333333	UM	chromosome	intragenic	4322257	4322258	4322256	4322262	CDS	-	4321929	4322460	SL1344_4041	hslV	SL1344_4041	hslV
ST4-74.fa	4322260	4322261	ST4-74.fa_4322260_+	Origin	+	ST4-74.fa	CDS	Origin	14.29	9.52	15.87	13.33	14	21	63	15	11.428	15.3815384615385	UM	chromosome	intragenic	4322260	4322261	4322256	4322262	CDS	-	4321929	4322460	SL1344_4041	hslV	SL1344_4041	hslV
ST4-74.fa	4322298	4322299	ST4-74.fa_4322298_-	Origin	-	ST4-74.fa	CDS	Origin	42.11	31.82	30.77	27.27	19	22	52	11	36.5885365853659	30.1588888888889	MEP-specific	chromosome	intragenic	4322298	4322299	4322297	4322303	CDS	-	4321929	4322460	SL1344_4041	hslV	SL1344_4041	hslV
ST4-74.fa	4322301	4322302	ST4-74.fa_4322301_+	Origin	+	ST4-74.fa	CDS	Origin	33.33	50	39.34	21.43	12	20	61	14	43.74875	35.9968	Constitutive	chromosome	intragenic	4322301	4322302	4322297	4322303	CDS	-	4321929	4322460	SL1344_4041	hslV	SL1344_4041	hslV
ST4-74.fa	4329565	4329566	ST4-74.fa_4329565_-	Origin	-	ST4-74.fa	CDS	Origin	45.45	50	67.92	50	11	28	53	10	48.7166666666667	65.0755555555556	Constitutive	chromosome	intragenic	4329565	4329566	4329564	4329570	CDS	-	4328322	4330113	SL1344_4047	STM4098	SL1344_4047	STM4098
ST4-74.fa	4329568	4329569	ST4-74.fa_4329568_+	Origin	+	ST4-74.fa	CDS	Origin	100	48	62.07	54.55	9	25	58	11	61.7647058823529	60.8711594202898	Constitutive	chromosome	intragenic	4329568	4329569	4329564	4329570	CDS	-	4328322	4330113	SL1344_4047	STM4098	SL1344_4047	STM4098
ST4-74.fa	4331011	4331012	ST4-74.fa_4331011_-	Origin	-	ST4-74.fa	intergenic	Origin	41.67	56.67	57.78	50	12	30	45	8	52.3842857142857	56.6056603773585	Constitutive	chromosome	intergenic	4331011	4331012	4331010	4331016	intergenic	-+	4330887	4331151	SL1344_4048	metJ	SL1344_4049	metB
ST4-74.fa	4331014	4331015	ST4-74.fa_4331014_+	Origin	+	ST4-74.fa	intergenic	Origin	40	50	33.9	83.33	15	14	59	6	44.8275862068966	38.4627692307692	Constitutive	chromosome	intergenic	4331014	4331015	4331010	4331016	intergenic	-+	4330887	4331151	SL1344_4048	metJ	SL1344_4049	metB
ST4-74.fa	4346348	4346349	ST4-74.fa_4346348_-	Origin	-	ST4-74.fa	CDS	Origin	0	17.65	26.79	0	10	17	56	9	11.112962962963	23.0806153846154	UM	chromosome	intragenic	4346348	4346349	4346347	4346353	CDS	-	4345929	4348431	SL1344_4060	ptsA	SL1344_4060	ptsA
ST4-74.fa	4346351	4346352	ST4-74.fa_4346351_+	Origin	+	ST4-74.fa	CDS	Origin	11.11	15.38	20	42.86	9	26	50	7	14.282	22.8073684210526	UM	chromosome	intragenic	4346351	4346352	4346347	4346353	CDS	-	4345929	4348431	SL1344_4060	ptsA	SL1344_4060	ptsA
ST4-74.fa	4356589	4356590	ST4-74.fa_4356589_-	Origin	-	ST4-74.fa	intergenic	Origin	7.69	4.55	22.22	0	13	22	81	8	5.71628571428571	20.2226966292135	UM	chromosome	intergenic	4356589	4356590	4356588	4356594	intergenic	-+	4356481	4356615	SL1344_4068	yijP	STnc1600	no
ST4-74.fa	4356592	4356593	ST4-74.fa_4356592_+	Origin	+	ST4-74.fa	intergenic	Origin	0	0	18.18	0	15	25	55	5	0	16.665	UM	chromosome	intergenic	4356592	4356593	4356588	4356594	intergenic	-+	4356481	4356615	SL1344_4068	yijP	STnc1600	no
ST4-74.fa	4359707	4359708	ST4-74.fa_4359707_-	Origin	-	ST4-74.fa	CDS	Origin	71.43	75	63.24	50	14	16	68	8	73.334	61.8463157894737	Constitutive	chromosome	intragenic	4359707	4359708	4359706	4359712	CDS	-	4359711	4360863	SL1344_4070	argE	SL1344_4070	argE
ST4-74.fa	4359707	4359708	ST4-74.fa_4359707_-	Origin	-	ST4-74.fa	CDS	Origin	71.43	75	63.24	50	14	16	68	8	73.334	61.8463157894737	Constitutive	chromosome	intragenic	4359707	4359708	4359706	4359712	intergenic	--	4359343	4359711	SL1344_4069	ppc	SL1344_4070	argE
ST4-74.fa	4359707	4359708	ST4-74.fa_4359707_-	Origin	-	ST4-74.fa	intergenic	Origin	71.43	75	63.24	50	14	16	68	8	73.334	61.8463157894737	Constitutive	chromosome	intergenic	4359707	4359708	4359706	4359712	CDS	-	4359711	4360863	SL1344_4070	argE	SL1344_4070	argE
ST4-74.fa	4359707	4359708	ST4-74.fa_4359707_-	Origin	-	ST4-74.fa	intergenic	Origin	71.43	75	63.24	50	14	16	68	8	73.334	61.8463157894737	Constitutive	chromosome	intergenic	4359707	4359708	4359706	4359712	intergenic	--	4359343	4359711	SL1344_4069	ppc	SL1344_4070	argE
ST4-74.fa	4359710	4359711	ST4-74.fa_4359710_+	Origin	+	ST4-74.fa	CDS	Origin	60	68.42	56.52	80	10	19	46	5	65.5165517241379	58.8219607843137	Constitutive	chromosome	intragenic	4359710	4359711	4359706	4359712	intergenic	--	4359343	4359711	SL1344_4069	ppc	SL1344_4070	argE
ST4-74.fa	4359710	4359711	ST4-74.fa_4359710_+	Origin	+	ST4-74.fa	CDS	Origin	60	68.42	56.52	80	10	19	46	5	65.5165517241379	58.8219607843137	Constitutive	chromosome	intragenic	4359710	4359711	4359706	4359712	CDS	-	4359711	4360863	SL1344_4070	argE	SL1344_4070	argE
ST4-74.fa	4359710	4359711	ST4-74.fa_4359710_+	Origin	+	ST4-74.fa	intergenic	Origin	60	68.42	56.52	80	10	19	46	5	65.5165517241379	58.8219607843137	Constitutive	chromosome	intergenic	4359710	4359711	4359706	4359712	intergenic	--	4359343	4359711	SL1344_4069	ppc	SL1344_4070	argE
ST4-74.fa	4359710	4359711	ST4-74.fa_4359710_+	Origin	+	ST4-74.fa	intergenic	Origin	60	68.42	56.52	80	10	19	46	5	65.5165517241379	58.8219607843137	Constitutive	chromosome	intergenic	4359710	4359711	4359706	4359712	CDS	-	4359711	4360863	SL1344_4070	argE	SL1344_4070	argE
ST4-74.fa	4360901	4360902	ST4-74.fa_4360901_-	Origin	-	ST4-74.fa	intergenic	Origin	0	0	2.63	0	14	16	76	6	0	2.43756097560976	UM	chromosome	intergenic	4360901	4360902	4360900	4360906	intergenic	-+	4360863	4360951	SL1344_4070	argE	SL1344_4071	argC
ST4-74.fa	4360904	4360905	ST4-74.fa_4360904_+	Origin	+	ST4-74.fa	intergenic	Origin	0	5	1.64	0	12	20	61	6	3.125	1.49313432835821	UM	chromosome	intergenic	4360904	4360905	4360900	4360906	intergenic	-+	4360863	4360951	SL1344_4070	argE	SL1344_4071	argC
ST4-74.fa	4365292	4365293	ST4-74.fa_4365292_-	Origin	-	ST4-74.fa	CDS	Origin	17.65	42.86	36.92	16.67	17	21	65	6	31.5818421052632	35.2087323943662	LSP-specific	chromosome	intragenic	4365292	4365293	4365291	4365297	CDS	+	4364518	4365436	SL1344_4074	oxyR	SL1344_4074	oxyR
ST4-74.fa	4365295	4365296	ST4-74.fa_4365295_+	Origin	+	ST4-74.fa	CDS	Origin	33.33	27.27	28.57	33.33	12	11	56	3	30.4317391304348	28.8120338983051	UM	chromosome	intragenic	4365295	4365296	4365291	4365297	CDS	+	4364518	4365436	SL1344_4074	oxyR	SL1344_4074	oxyR
ST4-74.fa	4390966	4390967	ST4-74.fa_4390966_-	Origin	-	ST4-74.fa	CDS	Origin	92.31	95.45	86.79	53.85	13	22	53	13	94.2837142857143	80.3018181818182	Constitutive	chromosome	intragenic	4390966	4390967	4390965	4390971	CDS	+	4387239	4391268	SL1344_4092	rpoB	SL1344_4092	rpoB
ST4-74.fa	4390969	4390970	ST4-74.fa_4390969_+	Origin	+	ST4-74.fa	CDS	Origin	75	88.24	85.71	37.5	12	17	42	8	82.7613793103448	77.9964	Constitutive	chromosome	intragenic	4390969	4390970	4390965	4390971	CDS	+	4387239	4391268	SL1344_4092	rpoB	SL1344_4092	rpoB
ST4-74.fa	4395507	4395508	ST4-74.fa_4395507_-	Origin	-	ST4-74.fa	CDS	Origin	46.15	78.26	68.97	54.55	13	23	58	11	66.6647222222222	66.6711594202899	Constitutive	chromosome	intragenic	4395507	4395508	4395506	4395512	CDS	+	4391344	4395568	SL1344_4093	rpoC	SL1344_4093	rpoC
ST4-74.fa	4395510	4395511	ST4-74.fa_4395510_+	Origin	+	ST4-74.fa	CDS	Origin	87.5	62.5	72	50	8	16	50	4	70.8333333333333	70.3703703703704	Constitutive	chromosome	intragenic	4395510	4395511	4395506	4395512	CDS	+	4391344	4395568	SL1344_4093	rpoC	SL1344_4093	rpoC
ST4-74.fa	4397507	4397508	ST4-74.fa_4397507_-	Origin	-	ST4-74.fa	CDS	Origin	27.27	16.67	22.03	25	11	18	59	8	20.6906896551724	22.3846268656716	UM	chromosome	intragenic	4397507	4397508	4397506	4397512	CDS	+	4396681	4397692	SL1344_4096	sseK1	SL1344_4096	sseK1
ST4-74.fa	4397510	4397511	ST4-74.fa_4397510_+	Origin	+	ST4-74.fa	CDS	Origin	10	15	16	0	10	20	50	12	13.3333333333333	12.9032258064516	UM	chromosome	intragenic	4397510	4397511	4397506	4397512	CDS	+	4396681	4397692	SL1344_4096	sseK1	SL1344_4096	sseK1
ST4-74.fa	4402396	4402397	ST4-74.fa_4402396_-	Origin	-	ST4-74.fa	CDS	Origin	75	85	68.63	75	12	20	51	8	81.25	69.4937288135593	Constitutive	chromosome	intragenic	4402396	4402397	4402395	4402401	CDS	-	4401822	4403718	SL1344_4103	thiC	SL1344_4103	thiC
ST4-74.fa	4402399	4402400	ST4-74.fa_4402399_+	Origin	+	ST4-74.fa	CDS	Origin	90	90.32	75.61	55.56	10	31	41	9	90.2419512195122	72.001	Constitutive	chromosome	intragenic	4402399	4402400	4402395	4402401	CDS	-	4401822	4403718	SL1344_4103	thiC	SL1344_4103	thiC
ST4-74.fa	4406155	4406156	ST4-74.fa_4406155_-	Origin	-	ST4-74.fa	CDS	Origin	100	100	69.09	100	7	22	55	7	100	72.5798387096774	Constitutive	chromosome	intragenic	4406155	4406156	4406154	4406160	CDS	+	4405476	4406541	SL1344_4106	hemE	SL1344_4106	hemE
ST4-74.fa	4406158	4406159	ST4-74.fa_4406158_+	Origin	+	ST4-74.fa	CDS	Origin	100	90	81.03	88.89	5	20	58	9	92	82.0858208955224	Constitutive	chromosome	intragenic	4406158	4406159	4406154	4406160	CDS	+	4405476	4406541	SL1344_4106	hemE	SL1344_4106	hemE
ST4-74.fa	4407573	4407574	ST4-74.fa_4407573_-	Origin	-	ST4-74.fa	CDS	Origin	25	18.75	29.69	50	8	16	64	8	20.8333333333333	31.9466666666667	UM	chromosome	intragenic	4407573	4407574	4407572	4407578	CDS	+	4407263	4407854	SL1344_4108	yjaG	SL1344_4108	yjaG
ST4-74.fa	4407576	4407577	ST4-74.fa_4407576_+	Origin	+	ST4-74.fa	CDS	Origin	50	20	25.53	0	4	20	47	10	25	21.0510526315789	UM	chromosome	intragenic	4407576	4407577	4407572	4407578	CDS	+	4407263	4407854	SL1344_4108	yjaG	SL1344_4108	yjaG
ST4-74.fa	4409981	4409982	ST4-74.fa_4409981_-	Origin	-	ST4-74.fa	CDS	Origin	66.67	41.18	39.13	41.67	6	17	46	12	47.8295652173913	39.6555172413793	Constitutive	chromosome	intragenic	4409981	4409982	4409980	4409986	CDS	+	4409767	4411165	SL1344_4112	hydH	SL1344_4112	hydH
ST4-74.fa	4409984	4409985	ST4-74.fa_4409984_+	Origin	+	ST4-74.fa	CDS	Origin	11.11	44.44	20.45	22.22	9	18	44	9	33.33	20.7505660377358	UM	chromosome	intragenic	4409984	4409985	4409980	4409986	CDS	+	4409767	4411165	SL1344_4112	hydH	SL1344_4112	hydH
ST4-74.fa	4410128	4410129	ST4-74.fa_4410128_-	Origin	-	ST4-74.fa	CDS	Origin	40	40	32	18.18	5	15	50	11	40	29.507868852459	MEP-specific	chromosome	intragenic	4410128	4410129	4410127	4410133	CDS	+	4409767	4411165	SL1344_4112	hydH	SL1344_4112	hydH
ST4-74.fa	4410131	4410132	ST4-74.fa_4410131_+	Origin	+	ST4-74.fa	CDS	Origin	0	11.11	14.29	12.5	9	18	42	8	7.40666666666667	14.0036	UM	chromosome	intragenic	4410131	4410132	4410127	4410133	CDS	+	4409767	4411165	SL1344_4112	hydH	SL1344_4112	hydH
ST4-74.fa	4423188	4423189	ST4-74.fa_4423188_-	Origin	-	ST4-74.fa	intergenic	Origin	0	0	3.85	0	16	19	52	8	0	3.33666666666667	UM	chromosome	intergenic	4423188	4423189	4423187	4423193	intergenic	++	4423060	4423328	SL1344_4117	metA	SL1344_4118	aceB
ST4-74.fa	4423191	4423192	ST4-74.fa_4423191_+	Origin	+	ST4-74.fa	intergenic	Origin	0	0	0	0	8	25	57	14	0	0	UM	chromosome	intergenic	4423191	4423192	4423187	4423193	intergenic	++	4423060	4423328	SL1344_4117	metA	SL1344_4118	aceB
ST4-74.fa	4426061	4426062	ST4-74.fa_4426061_-	Origin	-	ST4-74.fa	CDS	Origin	92.31	85	91.89	75	13	20	37	8	87.879696969697	88.8873333333333	Constitutive	chromosome	intragenic	4426061	4426062	4426060	4426066	CDS	+	4424961	4426266	SL1344_4119	aceA	SL1344_4119	aceA
ST4-74.fa	4426064	4426065	ST4-74.fa_4426064_+	Origin	+	ST4-74.fa	CDS	Origin	90	100	83.67	75	10	17	49	8	96.2962962962963	82.4531578947368	Constitutive	chromosome	intragenic	4426064	4426065	4426060	4426066	CDS	+	4424961	4426266	SL1344_4119	aceA	SL1344_4119	aceA
ST4-74.fa	4427970	4427971	ST4-74.fa_4427970_-	Origin	-	ST4-74.fa	CDS	Origin	75	83.33	80	87.5	16	18	50	8	79.41	81.0344827586207	Constitutive	chromosome	intragenic	4427970	4427971	4427969	4427975	CDS	+	4426367	4428119	SL1344_4120	aceK	SL1344_4120	aceK
ST4-74.fa	4427973	4427974	ST4-74.fa_4427973_+	Origin	+	ST4-74.fa	CDS	Origin	71.43	70.59	72.34	72.73	7	17	47	11	70.835	72.4139655172414	Constitutive	chromosome	intragenic	4427973	4427974	4427969	4427975	CDS	+	4426367	4428119	SL1344_4120	aceK	SL1344_4120	aceK
ST4-74.fa	4437929	4437930	ST4-74.fa_4437929_-	Origin	-	ST4-74.fa	intergenic	Origin	0	9.09	13.33	0	13	11	45	7	4.16625	11.5355769230769	UM	chromosome	intergenic	4437929	4437930	4437928	4437934	intergenic	--	4437907	4438004	SL1344_4129	yjbD	SL1344_4130	STM4195
ST4-74.fa	4437932	4437933	ST4-74.fa_4437932_+	Origin	+	ST4-74.fa	intergenic	Origin	20	7.69	18.75	0	5	13	48	10	11.1094444444444	15.5172413793103	UM	chromosome	intergenic	4437932	4437933	4437928	4437934	intergenic	--	4437907	4438004	SL1344_4129	yjbD	SL1344_4130	STM4195
ST4-74.fa	4441714	4441715	ST4-74.fa_4441714_-	Origin	-	ST4-74.fa	CDS	Origin	94.44	81.25	76	84.62	18	16	50	13	88.2329411764706	77.7787301587302	Constitutive	chromosome	intragenic	4441714	4441715	4441713	4441719	CDS	-	4441123	4441729	SL1344_4134	STM4199	SL1344_4134	STM4199
ST4-74.fa	4441717	4441718	ST4-74.fa_4441717_+	Origin	+	ST4-74.fa	CDS	Origin	50	92.31	81.13	64.29	6	13	53	14	78.948947368421	77.6111940298508	Constitutive	chromosome	intragenic	4441717	4441718	4441713	4441719	CDS	-	4441123	4441729	SL1344_4134	STM4199	SL1344_4134	STM4199
ST4-74.fa	4459043	4459044	ST4-74.fa_4459043_-	Origin	-	ST4-74.fa	intergenic	Origin	0	0	3.08	0	10	21	65	13	0	2.56666666666667	UM	chromosome	intergenic	4459043	4459044	4459042	4459048	intergenic	-+	4458704	4459279	SL1344_4154	STM4218	SL1344_4155	STM4219
